LINE,ACCESSION,TREATMENT,DAY,PERIMETER,AREA,ROUNDNESS,COMPACTNESS, ECCENTRICITY,RMS,SOL,Fo,Fm,Fm_Lss1,Fm_Lss2,Fm_Lss3,Fm_Lss4,Ft_Lss1,Ft_Lss2,Ft_Lss3,Ft_Lss4,Fo_Lss1,Fo_Lss2,Fo_Lss3,Fo_Lss4,QY_max,FvFm_Lss1, FvFm_Lss2, FvFm_Lss3,FvFm_Lss4, QY_Lss1,QY_Lss2, QY_Lss3, QY_Lss4, NPQ_Lss1, NPQ_Lss2,  NPQ_Lss3, NPQ_Lss4,qN_Lss1, qN_Lss2,qN_Lss3,qN_Lss4,qP_Lss1,qP_Lss2,qP_Lss3,qP_Lss4,qL_Lss1,qL_Lss2,qL_Lss3,qL_Lss4,ETR1,ETR2,ETR3,ETR4
id51,Col0,Salt,7,304.5476105,454.1568,0.061532604,0.467193364,0.162484316,0.248496234,27.46281108,43.10926056,272.4842834,140.7992401,119.3103333,118.034317,111.1356583,69.5812149,64.05065918,66.08955383,66.70859528,37.51124191,35.74006271,35.64378357,34.98837662,0.841034651,0.733435154,0.699463367,0.696645558,0.683204114,0.504863977,0.460800529,0.437276959,0.395782441,0.930322468,1.289744735,1.316439271,1.464491367,0.554103553,0.63975656,0.647890329,0.677335083,0.688253641,0.658243418,0.627408862,0.57883662,1.278744102,1.18199122,1.164328337,1.102086067,26.53130722,45.19734573,62.80057526,74.8624115
id52,Rsch,Salt,7,349.3126896,691.4304,0.071208135,0.482674196,0.339909663,0.577951617,24.2919027,47.65663528,293.2469177,177.5544739,141.7193756,132.0302887,118.0831375,81.41681671,74.50752258,75.0861969,73.73548889,42.97824478,40.46126938,39.61507797,38.24500275,0.836938381,0.756849051,0.71301043,0.696882248,0.671746433,0.539896071,0.472371787,0.427485675,0.370595783,0.656336188,1.080735683,1.247134566,1.528271556,0.453557014,0.591247439,0.632145643,0.685763001,0.713,0.662064254,0.612980664,0.551104248,1.35319221,1.21958971,1.159110546,1.055297375,28.37229538,46.33230209,61.39438248,70.0983429
id53,Nd,Salt,7,441.3036036,602.9696,0.038907232,0.389420255,0.228670279,0.545000587,52.78302588,46.84444427,287.7471619,151.8886414,134.8626251,138.2636719,128.0121002,74.01530457,70.69217682,74.98593903,74.54410553,40.78430939,39.42007065,39.68055725,38.81180191,0.836028099,0.729036987,0.704946458,0.709039927,0.692970455,0.508535802,0.470350236,0.450903118,0.4099105,0.901586831,1.145880818,1.10233593,1.268819571,0.548308194,0.613153279,0.602463543,0.642964482,0.696420968,0.665425897,0.633802712,0.588669002,1.265054703,1.193986297,1.196531415,1.12571454,26.72426605,46.13402176,64.75753784,77.53473663
id54,Cvi,Salt,7,115.2705099,94.5408,0.089411362,0.320128294,0.606932488,0.893255441,20.77687517,39.28656769,191.0895538,89.02653503,75.2951889,76.69319916,73.42454529,50.04477692,47.91791153,49.20149231,50.52388,31.68700409,29.7256012,29.92728043,29.40511513,0.793102622,0.641235828,0.602044463,0.607204914,0.598026514,0.433906078,0.360575497,0.357795507,0.31167078,1.180146933,1.586363316,1.520363331,1.615656734,0.63848716,0.715599179,0.708268583,0.725552082,0.676371515,0.598170161,0.588181615,0.518465996,1.075653315,0.96855098,0.965016782,0.89185667,22.80237198,35.36683273,51.38565826,58.95265579
id55,Can,Salt,7,214.4445347,337.4336,0.09220792,0.540404247,0.166016763,0.34323061,16.90190426,38.37885284,240.269577,136.2348328,107.3961105,104.506485,93.0116272,64.17247009,58.34427261,59.82026291,58.9189415,34.13033676,31.99006653,31.7346077,30.59964371,0.839725256,0.747055769,0.700613439,0.694877446,0.670029938,0.525792062,0.453581721,0.425037593,0.365267336,0.777592897,1.246211886,1.309712529,1.590502143,0.504884005,0.636453688,0.64942646,0.700820565,0.703440905,0.646953225,0.611404121,0.545182407,1.321715236,1.177646518,1.148427963,1.041205764,27.63110733,44.48929214,61.04279327,69.09046173
id56,Col0,Salt,7,323.9966263,481.8176,0.05767818,0.419442185,0.204360184,0.475399136,25.88619096,38.62329102,242.2624054,126.8258133,104.7250519,106.826622,100.0990601,63.27569199,57.00771332,59.61280823,60.28966522,33.70428467,31.87122917,32.04806137,31.39318657,0.839922428,0.733917952,0.694259644,0.697816432,0.683559895,0.500188887,0.453685641,0.439487785,0.393805951,0.909657657,1.324882627,1.282647252,1.43677032,0.549291968,0.649924934,0.642316937,0.673850715,0.681429029,0.653206229,0.629473209,0.574997604,1.278926611,1.166243315,1.167139888,1.099470854,26.28562546,44.49948502,63.11809158,74.48855591
id57,C24,Salt,7,266.1692097,505.8304,0.089722044,0.52835789,0.152876351,0.487782769,18.52446986,40.10976028,248.341568,129.6845551,108.0192261,100.185112,92.62075806,64.5510788,60.08960724,61.23168564,62.18529892,34.82429504,32.92557526,32.15548325,31.36680412,0.837534964,0.728031278,0.688350558,0.672267795,0.655641258,0.498967946,0.436823308,0.384497166,0.32715711,0.944970429,1.383725762,1.565846324,1.75866878,0.551638842,0.644618392,0.67955178,0.713311017,0.685078084,0.633649111,0.571778059,0.499547452,1.263080716,1.150408506,1.078072786,0.974389434,26.22146416,42.84555054,55.22048187,61.88190079
id58,Te,Salt,7,313.2879971,450.752,0.057711188,0.392595153,0.221577241,0.368978169,26.41624308,46.15372086,282.4888916,144.0246124,116.740242,118.2762909,113.6882401,73.41604614,64.9568634,66.80325317,67.70023346,39.80895996,37.27997208,37.4412117,37.04279327,0.836204469,0.722979188,0.677731037,0.679885805,0.671604872,0.488964736,0.439771891,0.431079894,0.400384456,0.962366879,1.445298314,1.419444919,1.505141258,0.565505922,0.671001017,0.667116463,0.687282264,0.676008224,0.648285627,0.633960068,0.595922709,1.247899652,1.129315019,1.130282283,1.085551977,25.6957798,43.13476181,61.91057205,75.73287964
id59,Ler,Salt,7,176.3794731,356.5056,0.144005851,0.566396876,0.226410698,0.50212699,8.448154531,43.41933441,266.3720398,135.6912994,133.7888947,127.6946259,112.8239822,66.37516785,66.08450317,66.9908371,64.19400024,37.49228668,37.30615997,36.81064224,35.46581268,0.836282849,0.723266542,0.719715297,0.709529042,0.683742881,0.50988847,0.503667951,0.472423643,0.426618457,0.961459398,0.998989642,1.097030759,1.369188309,0.566565394,0.574506342,0.603070378,0.663939357,0.704639137,0.699302793,0.665365219,0.622744262,1.244370818,1.239503384,1.210327506,1.126853704,26.79535294,49.40196991,67.84825134,80.6950531
id60,Co,Salt,7,215.1555189,277.6448,0.07536929,0.564414145,0.249447728,0.618814126,25.02798396,35.64593887,223.7116394,107.0497971,85.76377106,80.501091,76.2878952,58.49691772,53.30560303,52.48207092,52.08375168,30.31992912,28.27665901,27.67437363,27.17742538,0.839882016,0.715380132,0.667590201,0.653628707,0.642079473,0.451862037,0.375539541,0.345098823,0.316177875,1.100211382,1.642664552,1.811413646,1.951781273,0.599140763,0.700351536,0.725539684,0.745860577,0.631829977,0.562169552,0.52789855,0.492643058,1.203519344,1.045330405,0.991091788,0.933415413,23.74598312,36.83456802,49.56219482,59.80517578
id61,C24,Control,7,344.9303171,709.4144,0.074928516,0.521274995,0.164393378,0.460470614,22.80731826,37.90904236,235.0065613,126.2527084,108.2212296,100.2676849,91.54576111,61.30402756,59.0326767,59.32846832,58.9549675,33.1264801,31.62033081,30.9327755,30.12957382,0.838078439,0.732927501,0.700600147,0.685558379,0.667699039,0.509489,0.448387355,0.403327525,0.353143513,0.897204041,1.23726809,1.397804976,1.596677423,0.537771463,0.620081961,0.656709194,0.696314573,0.694621444,0.639274597,0.587908387,0.528811634,1.277611017,1.182249308,1.115969539,1.022861004,26.77435875,43.97980499,57.92485046,66.79724121
id62,Nd,Control,7,347.2695613,456.5248,0.047570838,0.330617277,0.235581763,0.538701984,41.08876801,37.57709885,230.7910919,120.6711044,110.8819351,114.3909607,104.039505,59.51251602,58.31917572,62.82117081,61.30319595,32.66022491,31.8378582,32.09391022,31.28408432,0.836739719,0.727761507,0.709914327,0.715588331,0.697487235,0.504687667,0.471048206,0.448504746,0.410624892,0.921167731,1.103367686,1.047709823,1.229278326,0.555175722,0.601141155,0.584608555,0.634206414,0.693358243,0.663091421,0.626413107,0.588577509,1.264301062,1.213736534,1.221211672,1.145090342,26.52204132,46.20248032,64.41308594,77.66986084
id63,Cvi,Control,7,199.2680848,214.8352,0.067989181,0.28069706,0.478812832,0.896834451,24.13012393,39.4813118,237.6906586,123.4057236,116.3794861,117.8959045,108.5838928,72.24671936,68.2444458,71.91439056,71.10959625,34.15679169,33.45283508,33.57021332,32.8837204,0.828818858,0.71799022,0.703329265,0.704811692,0.689941883,0.417332172,0.40832141,0.386481464,0.346003354,0.946458459,1.124366403,1.105444789,1.259452581,0.54892236,0.573534906,0.571720898,0.614225984,0.581708312,0.578959227,0.547837317,0.502141058,1.207928538,1.17331624,1.154334545,1.063495278,21.93138885,40.04996109,55.50546265,65.44667816
id64,Co,Control,7,327.9664154,558.3232,0.06522841,0.54678216,0.127702207,0.330704307,30.60542424,41.13238907,247.3614655,126.0554123,99.89231873,93.69537354,87.84254456,64.62017822,60.24383163,60.95642853,62.11786652,35.30293655,32.82229996,32.00029755,31.30340767,0.831653297,0.715989709,0.667333484,0.650913715,0.63673991,0.484348834,0.393204808,0.340679169,0.284991592,0.973680079,1.497558594,1.700324059,1.874530435,0.567019582,0.678173006,0.703780591,0.729021847,0.676066518,0.587422848,0.519894361,0.443744391,1.236721516,1.076284409,0.988278568,0.875809312,25.45320892,38.56725693,48.9274559,53.9062767
id65,Ler,Control,7,299.2723205,643.3152,0.09026109,0.512606328,0.277656007,0.600028503,16.7612169,38.60186386,236.3002014,108.4605484,111.0113907,113.9286041,101.5776138,58.75852585,58.98033524,62.79618073,60.58676529,32.32905579,32.5159874,32.79532242,31.66735649,0.835842788,0.700994432,0.705037951,0.710768223,0.686421692,0.457262486,0.466254383,0.448214144,0.402574837,1.178829432,1.141059995,1.078145146,1.335772514,0.62330389,0.611085773,0.598874867,0.655925274,0.65209192,0.66088289,0.630553365,0.586149216,1.183444858,1.197856426,1.202710867,1.11328423,24.02978325,45.73228073,64.37135315,76.14719391
id66,Col0,Control,7,394.1792978,631.1936,0.051048717,0.456770225,0.196774272,0.526272146,29.4412719,40.90826035,248.2602539,122.6004944,108.9672165,116.7260361,109.7305679,60.69253922,58.77402878,64.89611816,65.87174225,34.95480728,33.66781616,34.30530548,33.72940063,0.833997488,0.713318706,0.687579691,0.700141668,0.688629806,0.502573967,0.455416411,0.438151598,0.396316856,1.028919816,1.300661564,1.169033647,1.285499454,0.586301446,0.646032155,0.614311695,0.644426942,0.704470038,0.661453187,0.625098765,0.575143814,1.223169684,1.155777097,1.178599358,1.116103053,26.41096306,44.66924667,62.92619324,74.96349335
id67,Rsch,Control,7,386.5447812,773.888,0.065086115,0.42452499,0.197014754,0.438832704,22.78862058,45.39369965,274.2028198,170.8103027,151.8948517,150.177124,134.7434235,78.62856293,74.73986816,78.93292999,77.17673492,41.14775085,39.85228729,39.7253418,38.65441895,0.832668781,0.755235374,0.731948018,0.729737341,0.710044026,0.535902619,0.501831949,0.469592065,0.42509824,0.61885488,0.837236047,0.857992411,1.046881795,0.445279419,0.521775126,0.528845847,0.590324283,0.708902061,0.684454978,0.642353714,0.597775519,1.354205847,1.283733368,1.272346735,1.187680483,28.16243172,49.22188187,67.44158936,80.40750885
id68,Can,Control,7,237.365308,443.6736,0.098955278,0.666525652,0.186636854,0.638100933,23.85603831,44.657547,273.2782898,150.4430084,122.9626541,123.1636581,109.3546219,71.82632446,67.03251648,71.1709671,69.78154755,39.29528809,37.07530975,37.07699585,35.76279831,0.835780382,0.735459924,0.694870651,0.694868684,0.671314836,0.517996907,0.449966073,0.418032259,0.360861063,0.837127507,1.248908043,1.25001204,1.505974889,0.525277019,0.633828044,0.633204639,0.685786426,0.704021215,0.646633983,0.601259947,0.53764385,1.286914945,1.167639375,1.150129676,1.04364419,27.22146034,44.134655,60.03670502,68.25701141
id69,Te,Control,7,480.0674702,1013.3632,0.055254854,0.438682329,0.269944569,0.553806414,33.52584976,47.88335419,278.5742493,143.7710724,131.4429626,131.1126556,118.5194016,72.14547729,70.43914032,74.00217438,72.96128082,41.10187531,39.83011627,39.93546677,38.72999954,0.826754749,0.710290074,0.689229369,0.689886212,0.668824971,0.492711753,0.453770548,0.429958612,0.380268723,0.96078378,1.183626294,1.163776755,1.380489349,0.564737678,0.610836804,0.616830051,0.666733801,0.692708552,0.656280816,0.622373044,0.567892671,1.214303613,1.160249949,1.148761392,1.061643362,25.89269066,44.5078125,61.74953842,71.92797852
id70,Col0,Control,7,426.5031995,1034.9312,0.071495179,0.503061148,0.194541399,0.609679138,29.60486803,43.60751343,266.0107117,126.8091125,117.3051758,126.7292023,116.89505,64.97106171,63.69926071,70.06472015,70.12345886,36.91115189,35.96626282,36.76563263,35.92926788,0.83517164,0.707599998,0.689757109,0.704632998,0.688695014,0.485080421,0.452050418,0.443233758,0.399113089,1.099953294,1.291255236,1.13720274,1.305455327,0.605567575,0.644644201,0.6070925,0.646144867,0.685246587,0.654542744,0.628908634,0.580153823,1.207382321,1.159537196,1.193797112,1.123358965,25.49165535,44.33909225,63.65607834,75.49240112
id71,Col0,Salt,7,270.4107563,440.0128,0.075618359,0.406383733,0.184595747,0.605516499,23.45968117,41.68056107,263.6632385,134.87677,110.6704712,113.342659,109.8444443,67.69454193,60.79874039,63.66461563,65.48922729,36.17845535,34.12123108,34.33938217,34.04217148,0.841511369,0.731927752,0.691547215,0.694990754,0.688346684,0.497723371,0.449078768,0.43465811,0.399928153,0.949911952,1.381150365,1.341591001,1.41250205,0.561582088,0.660257816,0.652360201,0.66838485,0.67983222,0.649115801,0.625007689,0.580569446,1.274442911,1.160831332,1.159618378,1.115125537,26.15605927,44.04762268,62.42446518,75.6465683
id72,Nd,Salt,7,294.6797546,363.9296,0.052665553,0.333376326,0.153300213,0.361615339,31.86050929,43.78221512,272.0758362,143.301178,123.4899445,123.6723022,110.7514267,70.67722321,65.78486633,68.42121887,66.61591339,38.16749191,36.58730698,36.60756302,35.41341019,0.838304758,0.731994927,0.701966584,0.701528311,0.678689241,0.503800809,0.464215696,0.442227602,0.395365328,0.903124809,1.208872914,1.212071061,1.461093307,0.546980917,0.627548814,0.629268944,0.680455983,0.687730491,0.660499394,0.629516244,0.58148396,1.274296761,1.187582016,1.175175428,1.089902043,26.47543526,45.53231812,63.51157761,74.78351593
id73,Ler,Salt,7,128.3622498,208.9984,0.159396281,0.614573924,0.255547119,0.243890665,9.879470848,53.46030807,256.2032471,148.9851227,128.776062,109.7806854,97.99025726,79.5932312,75.71353912,73.64984894,72.35292053,46.6964798,44.43332672,42.11780167,40.40037537,0.769408286,0.674088538,0.644155443,0.609107792,0.582788229,0.454229236,0.399851352,0.322514802,0.259809881,0.70773077,0.971168756,1.325533271,1.624286056,0.490557134,0.582937717,0.664226472,0.711999118,0.662285328,0.604672432,0.515702605,0.434724241,1.137500167,1.043457031,0.908112168,0.778984964,23.8703804,39.21918106,46.31873703,49.1431427
id74,Col0,Salt,7,339.0699304,616.2048,0.067352913,0.50497729,0.176622438,0.396757015,27.0558983,47.03396988,293.7916565,150.7646332,122.205368,121.9363327,111.8376236,77.60124207,69.04560852,70.43502045,69.79007721,40.80641937,38.38170624,38.33112335,37.24993134,0.837344706,0.728202164,0.68568033,0.683918595,0.66450423,0.482722908,0.433388263,0.419294268,0.372636974,0.940501392,1.390689969,1.410941601,1.636912227,0.556620479,0.661556959,0.664676905,0.702449083,0.662517428,0.631643772,0.61268729,0.560343206,1.263818979,1.138903737,1.125940561,1.046778321,25.36776352,42.50862503,60.21795273,70.48443604
id75,C24,Salt,7,316.5950446,643.3792,0.080661938,0.568738826,0.119195252,0.223568274,25.91313863,39.7362175,236.8174133,124.4639053,99.24150085,88.9131546,81.7746582,63.4063797,58.22021484,57.75556946,58.24551392,34.36655045,32.12666702,31.01285553,30.12177086,0.828945696,0.718720436,0.671469212,0.648584485,0.629824936,0.484027922,0.406687737,0.348187119,0.287545264,0.923726082,1.431080461,1.69561708,1.92468822,0.55008769,0.664301693,0.709816515,0.741807997,0.672078252,0.60380429,0.53506732,0.455423713,1.242084622,1.091569781,0.987042308,0.867448926,25.43634415,39.88972092,50.00572968,54.3893013
id76,Can,Salt,7,195.0759231,239.5648,0.079108933,0.511505876,0.178157486,0.418626235,15.92177816,32.72096634,207.0470428,120.492981,93.59274292,89.21012878,79.12335968,55.78064346,49.45107651,50.46209717,49.86236572,29.32203293,27.38375664,27.0014286,26.02007866,0.84133625,0.754188895,0.705392182,0.695756912,0.670676649,0.534655452,0.469667464,0.433119863,0.36874336,0.730837166,1.224173784,1.328358173,1.613260508,0.487354249,0.628445506,0.651160836,0.703323603,0.70888418,0.666108608,0.622986436,0.550229192,1.347590208,1.202769756,1.161664128,1.049466133,28.09689331,46.06705093,62.20354843,69.74795532
id77,Cvi,Salt,7,154.9261515,138.496,0.072509954,0.363111618,0.391300826,0.756549646,25.5792976,35.27575684,221.9525757,102.412178,84.71969604,85.37121582,82.91273499,56.37979889,49.6025238,51.17424393,52.07222366,29.59051323,27.8426857,27.82143211,27.63194084,0.840445578,0.709634304,0.668336332,0.667708516,0.662409186,0.447345078,0.411532938,0.39653182,0.370209724,1.172362208,1.642414689,1.660359621,1.715799809,0.608498812,0.696773112,0.693698585,0.707971692,0.629851878,0.614893734,0.593292713,0.559051394,1.208662987,1.100717783,1.092883945,1.052237868,23.50860977,40.36496353,56.9488678,70.02532196
id78,Rsch,Salt,7,277.628788,426.368,0.06951291,0.498943994,0.248832241,0.490839076,27.11401981,41.98248672,262.2715759,163.8537292,139.6583557,138.2805176,126.3746109,75.27075958,69.31482697,71.46172333,70.64477539,38.19481659,36.65430832,36.5717659,35.74868393,0.839156926,0.764499068,0.734326541,0.732010603,0.714886546,0.538187087,0.499647319,0.478797555,0.435690701,0.611569166,0.898675144,0.919399619,1.08729744,0.436087221,0.538588405,0.54696697,0.598932981,0.70378834,0.680172801,0.65409559,0.609007597,1.386983395,1.28834331,1.278194308,1.20288837,28.28248215,49.00760651,68.76366425,82.41107178
id79,Co,Salt,7,237.8017755,393.0752,0.087348474,0.646968356,0.193881381,0.382371973,24.39310951,40.10535431,251.2697144,126.228363,101.2577209,94.5199585,87.52811432,66.05026245,58.93022537,58.64421463,58.06874084,34.52398682,32.25774002,31.51976013,30.75345421,0.839177728,0.724084437,0.677368581,0.66176343,0.645692229,0.475129038,0.415026248,0.376071692,0.334619999,0.998292804,1.511443019,1.696609139,1.887132764,0.572133482,0.678939044,0.708161831,0.738525808,0.655892491,0.612196684,0.56824261,0.518163681,1.248004794,1.109824657,1.048927307,0.971904516,24.96869469,40.70759964,54.01044083,63.29351044
id80,Te,Salt,7,210.7104398,215.1424,0.060892495,0.317275748,0.287364307,0.684744969,30.70728225,36.48706055,180.2483673,106.865036,87.08594513,69.95065308,60.59052277,56.41999817,52.83411789,48.90411758,46.06764603,31.88533974,29.89274788,27.6439991,26.08455276,0.79348278,0.696914673,0.653141439,0.603164792,0.568416536,0.466051728,0.389494807,0.300320297,0.239738196,0.687443793,1.080593228,1.596970558,2.009425163,0.492252171,0.613801956,0.715898216,0.769871116,0.664787412,0.592377782,0.495120317,0.418851137,1.181107759,1.049240351,0.875785887,0.73598057,24.49167061,38.20336533,43.13121796,45.34657669
id81,Can,Control,7,201.5535681,356.9664,0.110422156,0.505235697,0.248931389,0.780350705,13.82106999,37.89098358,232.3414154,135.0951691,110.6366119,111.1426468,97.11725616,63.14180374,57.96352386,62.30614853,60.6696701,33.83656693,32.051548,32.09616852,30.81200027,0.836905956,0.748148918,0.708816528,0.709644616,0.681488693,0.530083299,0.473249108,0.437381595,0.373684168,0.731619835,1.114343643,1.105965018,1.404626608,0.488581657,0.60650599,0.604527771,0.670215905,0.7082389,0.667434931,0.616448402,0.548582673,1.32393539,1.20877409,1.196613312,1.078294754,27.85661697,46.41835403,62.81560516,70.68251038
id82,Col0,Control,7,545.2803877,1412.8896,0.059714299,0.553121336,0.153627802,0.256437414,36.94776322,47.41785049,293.3335266,140.1302948,131.726181,142.5696106,131.3562469,71.63812256,70.47675323,78.16889954,77.57466125,40.2557373,39.45469666,40.35188675,39.43008804,0.838135839,0.712481141,0.698706567,0.714433849,0.698300481,0.487963945,0.462576985,0.449526876,0.408997744,1.092901826,1.24047339,1.078213096,1.246009707,0.603379905,0.634270966,0.593897164,0.635056436,0.684675813,0.661668479,0.629208446,0.58611834,1.219099641,1.18319118,1.21781826,1.148794055,25.64318848,45.37158966,64.55987549,77.36208344
id83,C24,Control,7,350.6514946,766.1056,0.078297359,0.592828843,0.159981611,0.212799559,30.47600749,47.36962128,291.671051,157.7195892,131.6351013,119.6929092,109.1395493,76.09429169,72.49385071,72.55609894,72.79350281,41.39237976,39.2317009,38.14403534,37.06477356,0.836958349,0.731931448,0.694860399,0.675840378,0.656953871,0.510587156,0.441439927,0.38764286,0.329543859,0.892622888,1.28210485,1.490608335,1.707719088,0.534786999,0.629859626,0.673294783,0.711446524,0.696487546,0.633997321,0.572502911,0.50113672,1.279930472,1.171214938,1.087100744,0.978242695,26.83206749,43.29837036,55.67225647,62.33335876
id84,Rsch,Control,7,342.3314946,682.752,0.073211471,0.409388144,0.224961128,0.557050264,23.87716535,45.23216248,269.0879822,181.7119293,152.6979065,134.8783264,119.2302399,80.35526276,76.00224304,75.52680206,73.88469696,41.75433731,39.98945618,38.54179382,37.10139847,0.831555665,0.767465055,0.735469103,0.708929598,0.682231069,0.553363085,0.500063777,0.435640544,0.374911368,0.499444574,0.781028569,1.043377161,1.326813698,0.385947347,0.508029521,0.581290185,0.644608676,0.720534921,0.680014074,0.613923728,0.548154116,1.385310411,1.289168477,1.192335248,1.071374416,29.08000183,49.0484581,62.5655632,70.9146347
id85,Col0,Control,7,295.6707738,466.4192,0.067045477,0.400384573,0.239756071,0.567146149,24.49156124,42.06623077,253.6818695,123.7393417,112.656105,121.595993,107.9300537,62.93655777,61.21278763,67.93426514,66.25540924,35.77704239,34.73854828,35.51551437,34.2848053,0.833974719,0.709649086,0.68925035,0.704442263,0.6801247,0.488824785,0.452873707,0.437956929,0.384614646,1.057979465,1.271234274,1.115797162,1.369384408,0.596392691,0.644063175,0.605978191,0.664251149,0.688436866,0.656345785,0.621398211,0.565598726,1.211790323,1.157207727,1.185859203,1.088634372,25.68842697,44.4198494,62.89823532,72.75001526
id86,Ler,Control,7,309.0891746,697.5488,0.091752281,0.492205423,0.182958726,0.597616739,15.07930857,41.67600632,255.4740906,121.4076004,120.382225,123.513916,110.452179,64.09932709,63.45230484,67.19721985,65.99846649,35.27071762,35.13376999,35.43528748,34.28889084,0.836498201,0.708122969,0.705415487,0.711667717,0.688907087,0.469288409,0.468161494,0.453421116,0.401064157,1.117260337,1.150131226,1.079157233,1.31761241,0.607643723,0.61156702,0.59883374,0.65402478,0.662230253,0.662651658,0.636746883,0.581843436,1.202652812,1.196049452,1.20696342,1.116631508,24.66176224,45.91933823,65.11916351,75.8614502
id87,Co,Control,7,292.7919163,439.5008,0.064424546,0.533797649,0.141095937,0.379491608,30.36369991,44.74308777,274.5715332,160.210022,125.0029831,108.2238464,98.01933289,74.61398315,68.68406677,67.59414673,67.61284637,39.81328201,37.08508682,35.45450974,34.36625671,0.836069643,0.744488835,0.694838643,0.66452086,0.644013822,0.527163804,0.441298485,0.366800666,0.304582119,0.764043391,1.267479181,1.606502771,1.848490477,0.488223732,0.627270639,0.692610741,0.732076228,0.70699501,0.633023918,0.549608588,0.471012264,1.321756124,1.171117067,1.043868542,0.919296741,27.70319557,43.28449631,52.67895889,57.61183167
id88,Cvi,Control,7,157.6092798,208.2048,0.10532635,0.339610823,0.332560718,0.844041393,13.14754703,46.77708817,282.8766785,140.5087738,126.2449265,129.4857178,117.8366013,70.92971802,67.44210815,71.22600555,69.30000305,39.83223724,38.38377762,38.63761139,37.69786453,0.833905339,0.711541295,0.686026394,0.689760625,0.672570527,0.488657683,0.453819335,0.439567924,0.407228559,1.050176144,1.332295656,1.296522975,1.472063899,0.582947493,0.638337851,0.62819016,0.672937989,0.685673356,0.658829868,0.635733008,0.605528355,1.223340988,1.158826709,1.167264462,1.1039536,25.67964363,44.51259613,63.12960052,77.02745056
id89,Nd,Control,7,260.212338,350.3616,0.065023538,0.385168508,0.240766344,0.625107574,25.00548005,46.26605988,277.1898499,138.5355988,124.2352295,128.7903748,115.047287,70.38693237,67.76824188,72.53829193,70.71851349,39.57132339,38.25484467,38.67178726,37.37044525,0.83275485,0.712306201,0.688656867,0.696371198,0.673116982,0.488867968,0.450139999,0.43393448,0.383486331,1.015949607,1.261525393,1.181342363,1.426938534,0.583823383,0.640398741,0.621859908,0.675294697,0.685862303,0.652890861,0.622994304,0.569610298,1.219510078,1.155021191,1.163753986,1.070062518,25.69069672,44.15171051,62.32054138,72.53659821
id90,Te,Control,7,357.0420745,752.4096,0.074169508,0.410328363,0.261399151,0.560107197,23.77925215,43.90774918,251.6137543,131.2735291,117.7656937,116.9388962,105.3195877,65.32269287,63.46591949,66.4721756,65.89131927,37.79823303,36.47990036,36.43836975,35.24824142,0.825148821,0.710820258,0.68699199,0.686625361,0.66442436,0.498960435,0.456463397,0.428526372,0.372322023,0.931266725,1.171496034,1.163960695,1.39308095,0.559977829,0.617309093,0.622817278,0.673306167,0.70165807,0.663671911,0.623603165,0.559695065,1.215692639,1.15733707,1.139871478,1.045409799,26.22106934,44.77193832,61.54384232,70.42485809
id91,Co,Salt,7,277.0370305,564.7744,0.092471781,0.563109398,0.118784685,0.262398835,20.10543254,42.03104782,264.1751404,136.0495911,110.8076782,99.83506012,90.71474457,68.33855438,62.63505936,61.96545792,60.97723007,36.42070007,34.22236252,33.12125778,32.11964798,0.84009558,0.729345083,0.685811162,0.663690269,0.643511891,0.493586302,0.428915948,0.374795705,0.325895756,0.960033834,1.432516098,1.691311955,1.934826732,0.559615016,0.663489342,0.707998633,0.744880855,0.676162541,0.624689996,0.564317942,0.50634104,1.269132614,1.138574481,1.048992515,0.952958941,25.93865013,42.06996536,53.82718658,61.64331055
id92,Col0,Salt,7,287.1860638,505.1776,0.076971017,0.540577189,0.157998099,0.460939062,30.35832468,49.98985672,313.2132568,155.7108002,127.9273911,128.2326965,120.0471039,80.19297791,72.40598297,74.49272156,74.67385864,42.99551773,40.54846573,40.53404617,39.65826416,0.839719713,0.723325074,0.682464361,0.681810081,0.667007565,0.483490646,0.432723165,0.416104704,0.37463662,1.00871563,1.446410537,1.454429865,1.627492905,0.579652131,0.676450312,0.676745713,0.70480901,0.668124199,0.633712649,0.609689474,0.560771644,1.247327805,1.131414652,1.118326545,1.051280618,25.40810966,42.44339371,59.75987625,70.8626709
id93,Nd,Salt,7,360.1444471,496.9344,0.048145475,0.383554471,0.164095372,0.432376778,42.37946578,47.70946503,277.9468689,144.3242645,128.0665283,127.5395508,116.8930817,75.48435974,72.01014709,75.30384064,74.30713654,41.11117554,39.64156342,39.57069397,38.54805756,0.824479401,0.712094069,0.687341511,0.685757279,0.667254448,0.47289893,0.432085603,0.402641773,0.358183086,0.92733264,1.177030802,1.188418388,1.383442283,0.558623612,0.622878909,0.627930641,0.670441747,0.661733389,0.624851942,0.582262456,0.531609952,1.217145085,1.135283828,1.103426456,1.014346361,24.85150146,42.38085938,57.82636642,67.75048065
