LINE,ACCESSION,TREATMENT,DAY,PERIMETER,AREA,ROUNDNESS,COMPACTNESS, ECCENTRICITY,RMS,SOL
LN16,Col0,Salt,4,239.5210022,313.664,0.068704841,0.436140676,0.40031404,0.776252603,30.56878188
LN11,Cvi,Salt,4,165.2437965,148.992,0.068568158,0.395622323,0.404570004,0.87553931,23.90532646
LN15,Te,Salt,4,269.9742888,427.5072,0.073706958,0.3928416,0.300369632,0.588721438,20.1443157
LN14,Rsch,Salt,4,194.4131814,234.5472,0.077980982,0.349921705,0.287404475,0.770427448,18.70726916
LN9,Co,Salt,4,211.6355189,229.2352,0.064315264,0.474636913,0.262895073,0.46885784,32.80629851
LN12,Ler,Salt,4,123.157944,156.608,0.129747485,0.519510849,0.137487546,0.331974629,13.55847977
LN13,Nd,Salt,4,223.1621797,231.68,0.058459786,0.308274006,0.260959668,0.743371234,26.96530387
LN10,Col0,Salt,4,228.240598,303.6672,0.073252416,0.43904064,0.184349969,0.503497648,23.94950261
LN8,Can,Salt,4,162.082619,164.9024,0.078879464,0.461458557,0.248286554,0.574508541,20.11953737
LN9,Co,Control,4,169.2751498,244.0192,0.107015688,0.497949589,0.255175302,0.653751779,17.37819975
LN8,Can,Control,4,219.9233572,397.248,0.103211685,0.551468628,0.215447992,0.455262248,14.11464476
LN17,C24,Control,4,223.8021797,273.3312,0.068575731,0.461428757,0.213770939,0.585203081,25.32546595
LN15,Te,Control,4,364.3244296,595.7632,0.056403616,0.395083526,0.281242635,0.343025802,27.29498969
LN13,Nd,Control,4,269.0103872,296.5376,0.051493396,0.315480568,0.320125062,0.682041631,31.49445332
LN14,Rsch,Control,4,309.7852204,517.5936,0.067776225,0.412214441,0.323710851,0.648420467,23.13999555
LN12,Ler,Control,4,137.393234,222.5536,0.148154141,0.571245524,0.337666381,0.765574126,9.875079082
LN10,Col0,Control,4,262.3974347,446.7712,0.081540968,0.409306253,0.287289051,0.766562009,20.62800825
LN11,Cvi,Control,4,138.023814,126.1952,0.083242411,0.326392108,0.376865672,0.844729746,23.45065422
LN16,Col0,Control,4,368.1389287,569.92,0.052844558,0.440994404,0.370228426,0.502199734,28.8198091
LN9,Co,Salt,4,203.9261164,238.72,0.072136152,0.451082356,0.196944249,0.470497602,22.69168901
LN11,Cvi,Salt,4,114.0587349,125.0304,0.120772591,0.422034997,0.234478719,0.585776463,13.52354627
LN14,Rsch,Salt,4,172.4618281,209.5104,0.088517569,0.390942964,0.252659283,0.639051229,19.45271261
LN13,Nd,Salt,4,172.0963448,162.4576,0.068929734,0.402690526,0.241007969,0.562056126,28.32902616
LN15,Te,Salt,4,242.1919513,321.5104,0.068878785,0.476116461,0.309233024,0.794913699,22.11394219
LN12,Ler,Salt,4,126.5520565,235.4432,0.18473858,0.582365047,0.314567572,0.771528691,9.27084919
LN17,C24,Salt,4,240.8531464,326.0416,0.070628215,0.521432958,0.241361765,0.54992217,22.72644472
LN10,Col0,Salt,4,143.8453782,177.5104,0.107805729,0.45537532,0.239338941,0.694055696,11.55018748
LN8,Can,Salt,4,110.1959932,107.5456,0.111293783,0.503777431,0.291062301,0.718417328,12.81218757
LN16,Col0,Salt,4,239.7445172,279.616,0.061132832,0.368760445,0.333108051,0.598932965,28.20096132
LN16,Col0,Control,5,342.8001237,512.7296,0.054829756,0.415227532,0.19661394,0.436482637,32.75831939
LN14,Rsch,Control,5,317.4868196,590.1824,0.073577447,0.420543785,0.367688573,0.530159365,24.72564414
LN12,Ler,Control,5,192.4771006,364.8128,0.123743329,0.529472961,0.336246489,0.702125002,10.94873864
LN10,Col0,Control,5,369.396187,742.9504,0.068420283,0.441086396,0.189150337,0.561233125,27.17102838
LN8,Can,Control,5,221.0574872,373.3632,0.096013194,0.603550663,0.330525273,0.777429772,17.97415064
LN17,C24,Control,5,295.247628,505.856,0.072922901,0.499911453,0.204938346,0.541512849,23.46968623
LN15,Te,Control,5,380.102057,705.1648,0.061333825,0.404694042,0.229661238,0.4599143,26.85012071
LN13,Nd,Control,5,221.2649214,258.688,0.066398919,0.408918924,0.225581822,0.675350798,25.03800099
LN11,Cvi,Control,5,127.7704923,130.2656,0.100271722,0.429644953,0.360159363,0.744394822,15.18797288
LN9,Co,Control,5,300.3166263,513.7152,0.071577006,0.535219908,0.267055194,0.535061443,32.37334928
LN8,Can,Salt,5,176.2308439,197.4912,0.079908646,0.54950495,0.246035679,0.415177391,16.06118349
LN15,Te,Salt,5,306.0860463,405.2224,0.05435209,0.471768125,0.309292803,0.563316007,28.27474888
LN11,Cvi,Salt,5,108.127364,80.0896,0.086082477,0.380665572,0.485740018,0.882951729,19.65926163
LN13,Nd,Salt,5,290.826433,340.5312,0.050594,0.411737394,0.253824757,0.473048003,33.8476169
LN10,Col0,Salt,5,206.4406331,326.6816,0.096326144,0.459706762,0.335952081,0.742076973,18.05501136
LN14,Rsch,Salt,5,287.160563,413.9776,0.063086599,0.401330239,0.347905338,0.72304885,25.80644363
LN17,C24,Salt,5,309.3381904,534.4128,0.070181013,0.551335719,0.13137823,0.486496589,25.87842207
LN9,Co,Salt,5,261.6797897,375.68,0.068942587,0.555734384,0.237138999,0.232938187,23.24061329
LN12,Ler,Salt,5,191.0190689,410.7392,0.14145639,0.516606295,0.234659781,0.598241004,12.56511577
LN16,Col0,Salt,5,255.1527597,305.4848,0.058965628,0.380765488,0.277860668,0.775835841,25.99924579
LN15,Te,Control,5,409.765572,700.8384,0.052451368,0.419126428,0.293050593,0.25188835,29.58741987
LN16,Col0,Control,5,302.8189638,472.5376,0.064756012,0.402980024,0.350993747,0.627828406,21.43408186
LN13,Nd,Control,5,259.7264855,309.0816,0.0575772,0.35806222,0.233087834,0.529180158,28.92955647
LN11,Cvi,Control,5,176.7865381,174.6432,0.070220378,0.37076087,0.328010688,0.711358648,23.57094694
LN9,Co,Control,5,282.6966438,486.2336,0.076456344,0.523619171,0.215161686,0.447164205,24.99386632
LN17,C24,Control,5,250.9151147,392.3456,0.078311403,0.536455599,0.224565906,0.577212465,26.14439515
LN14,Rsch,Control,5,232.2386472,338.4704,0.078860872,0.356788191,0.307294944,0.65106133,17.93813107
LN12,Ler,Control,5,217.8159056,456.3072,0.120861507,0.6265092,0.26057166,0.673371988,12.65813908
LN10,Col0,Control,5,224.9856947,335.2832,0.083236124,0.454323129,0.26695001,0.550187625,20.88485913
LN8,Can,Control,5,216.8492447,394.496,0.105423308,0.526972728,0.235014534,0.535306373,13.97118754
LN14,Rsch,Salt,5,235.6715822,274.752,0.062163619,0.328190936,0.302289016,0.641715339,26.96892616
LN11,Cvi,Salt,5,143.1010899,74.624,0.04579336,0.214875424,0.509045366,0.746416413,48.75780446
LN16,Col0,Salt,5,247.4472589,291.136,0.059750354,0.373046202,0.259369446,0.642504113,30.40175863
LN9,Co,Salt,5,245.0907914,337.3312,0.070568744,0.560711474,0.21627685,0.550686145,31.47423541
LN17,C24,Salt,5,250.0166789,420.7232,0.084580133,0.627594371,0.256141428,0.515211566,25.47135599
LN12,Ler,Salt,5,174.9830056,324.6976,0.133259199,0.568652066,0.198260348,0.437573997,10.04840935
LN15,Te,Salt,5,292.7264505,392.6912,0.057588677,0.36394804,0.243082726,0.608420333,24.65693145
LN13,Nd,Salt,5,168.9351673,126.528,0.055712978,0.275064697,0.244881141,0.718315642,32.69681335
LN10,Col0,Salt,5,227.125308,337.2288,0.082149223,0.449866812,0.252026559,0.681333987,19.51332271
LN8,Can,Salt,5,148.6908615,172.416,0.097998375,0.470403353,0.183988333,0.426292608,14.73273942
LN14,Rsch,Control,5,217.9123906,313.8432,0.083053653,0.365704143,0.395756494,0.577576876,22.39699825
LN17,C24,Control,5,288.8637088,439.488,0.066186729,0.51058799,0.224735744,0.498306442,27.73263434
LN9,Co,Control,5,235.5390339,404.7232,0.091673157,0.540680575,0.231352619,0.312221704,18.58148582
LN8,Can,Control,5,269.8284188,532.5696,0.091920179,0.51588945,0.177058516,0.317289499,17.71091403
LN10,Col0,Control,5,359.709122,707.648,0.068726503,0.470787101,0.202191437,0.553584189,20.62132586
LN15,Te,Control,5,417.0545878,774.6816,0.055968968,0.398926914,0.228399152,0.476985852,29.01321833
LN16,Col0,Control,5,423.5522153,797.5552,0.055867174,0.432821617,0.22542411,0.427594227,29.89054551
LN12,Ler,Control,5,179.3276981,410.5472,0.160427277,0.596592389,0.185784052,0.451642411,10.84298809
LN11,Cvi,Control,5,153.5002815,158.8736,0.084731179,0.343470681,0.277460317,0.745280442,23.02352562
LN13,Nd,Control,5,258.8158705,327.9232,0.061517716,0.325912451,0.279805129,0.602078449,25.72122253
LN10,Col0,Salt,5,254.1739197,341.1456,0.066357141,0.444822752,0.165955552,0.382862323,27.10498274
LN14,Rsch,Salt,5,320.3307563,519.2704,0.063592537,0.413857831,0.365489204,0.649602853,27.06966082
LN13,Nd,Salt,5,351.2981554,459.5584,0.046794933,0.36289483,0.212477718,0.569336557,40.3420884
LN11,Cvi,Salt,5,108.8222674,95.4496,0.10128577,0.36234208,0.418090335,0.845375149,14.06490546
LN8,Can,Salt,5,188.4429881,245.632,0.086923027,0.49919359,0.255981281,0.300702148,17.77686295
LN16,Col0,Salt,5,269.5566613,353.28,0.061098251,0.35410038,0.207443491,0.489709742,26.52355072
LN17,C24,Salt,5,258.0205805,441.5872,0.083352311,0.564585549,0.292243026,0.578876573,19.8397055
LN15,Te,Salt,5,256.1100005,341.6192,0.065448404,0.366370612,0.235633683,0.586869894,21.60957698
LN12,Ler,Salt,5,152.2430231,268.3136,0.145471445,0.562240163,0.203759711,0.594277171,7.968800687
LN9,Co,Salt,5,198.6669073,236.0448,0.075154197,0.510350363,0.21072031,0.483641366,23.75402635
LN17,C24,Control,5,311.6719163,540.9536,0.069980096,0.501989571,0.206038001,0.503671749,22.7272254
LN13,Nd,Control,5,278.7362747,335.6672,0.054291493,0.329306578,0.328254977,0.602462886,35.78592129
LN11,Cvi,Control,5,177.2524081,180.4544,0.07217604,0.317665615,0.592731977,0.935115017,20.4851752
LN9,Co,Control,5,267.7692097,415.8976,0.072891184,0.476303561,0.138161341,0.601713808,25.68730764
LN12,Ler,Control,5,244.5217755,499.8784,0.105060425,0.575298676,0.269097703,0.390385955,14.60353878
LN16,Col0,Control,5,312.6773996,503.9872,0.06477932,0.467519206,0.206408889,0.49050674,25.60572967
LN14,Rsch,Control,5,300.7691746,537.8048,0.074708134,0.404275996,0.243732267,0.647067221,21.177123
LN8,Can,Control,5,178.7681023,287.1424,0.112908628,0.589953978,0.250149862,0.400333692,19.36040654
LN15,Te,Control,5,420.946732,733.6064,0.052025791,0.412264422,0.274793733,0.341964048,31.03131925
LN10,Col0,Control,5,351.2271712,724.3008,0.073782373,0.464272528,0.234008254,0.548041448,25.05792952
LN16,Col0,Salt,5,214.6802289,317.5296,0.086578485,0.369553235,0.268251571,0.722840381,20.23630427
LN13,Nd,Salt,5,230.2088405,278.6176,0.066065453,0.342917008,0.207191276,0.520725247,27.69338908
LN12,Ler,Salt,5,114.8152024,207.4752,0.197777674,0.647195049,0.288987906,0.339038513,7.406379172
LN10,Col0,Salt,5,286.7989813,484.9152,0.074083323,0.486584379,0.175863772,0.436692171,26.09064513
LN17,C24,Salt,5,296.0950621,501.3376,0.071858445,0.502340674,0.143587374,0.356516632,22.24321495
LN8,Can,Salt,5,153.044974,199.488,0.107025803,0.555832947,0.238982098,0.581847199,13.22309913
LN11,Cvi,Salt,5,156.2837965,152.2432,0.07832851,0.328945185,0.215328692,0.695442407,20.01429292
LN14,Rsch,Salt,5,222.8460814,302.7712,0.076615109,0.412018812,0.220577023,0.602675378,24.1105944
LN9,Co,Salt,5,198.2276806,287.3728,0.091902415,0.621653053,0.2719572,0.526919806,18.68638368
LN15,Te,Salt,5,243.5551147,264.9856,0.056135504,0.335515867,0.288986985,0.694327186,34.43232538
LN8,Can,Control,5,157.3830056,223.8592,0.113571442,0.494430623,0.266605227,0.698479944,8.901709646
LN10,Col0,Control,5,475.5220044,957.952,0.053236853,0.462317766,0.137255261,0.360836143,28.79326563
LN17,C24,Control,5,301.8068196,556.9536,0.076837068,0.52376768,0.195960526,0.466302324,26.61890973
LN14,Rsch,Control,5,312.7617054,516.8,0.066390391,0.402618642,0.354091704,0.684114325,23.92693498
LN16,Col0,Control,5,254.5449214,336.7168,0.065304901,0.37592889,0.224338832,0.444691113,26.46544515
LN12,Ler,Control,5,243.7076455,511.424,0.108206328,0.555640541,0.247754443,0.650740879,13.69185334
LN9,Co,Control,5,214.7123906,327.7952,0.089350758,0.502127409,0.231338141,0.468089432,22.85766723
LN11,Cvi,Control,5,148.8461515,156.6976,0.088878556,0.420239607,0.313988568,0.80479482,14.12122202
LN13,Nd,Control,5,202.6821797,220.7744,0.067534773,0.326295876,0.221170621,0.613399889,23.06539889
LN15,Te,Control,5,323.7836738,561.472,0.067302016,0.411213814,0.24996526,0.488270238,24.03173373
LN9,Co,Salt,5,277.0919338,462.1184,0.075633702,0.556252311,0.153628234,0.300118734,24.49796416
LN10,Col0,Salt,5,273.9429355,381.0944,0.063814919,0.506498588,0.16374336,0.37648778,29.26141135
LN13,Nd,Salt,5,305.487628,390.7328,0.052614141,0.35173876,0.211096802,0.538800397,35.29817205
LN11,Cvi,Salt,5,113.2312832,100.5568,0.098557221,0.375256747,0.438670412,0.904002646,19.53385947
LN14,Rsch,Salt,5,284.1613363,437.6064,0.068102579,0.453806945,0.308801575,0.689867792,24.94495144
LN15,Te,Salt,5,284.8656596,365.7216,0.056634397,0.367717275,0.220900956,0.397313851,24.6149377
LN12,Ler,Salt,5,101.0740424,159.4496,0.196134516,0.633460463,0.401824233,0.770670529,9.247812475
LN8,Can,Salt,5,121.5352024,113.0368,0.096166883,0.402929233,0.320919928,0.543317445,17.12716567
LN16,Col0,Salt,5,302.6048688,482.0096,0.066147545,0.366348867,0.292870998,0.750478027,23.69939188
LN17,C24,Salt,5,263.6025488,427.6608,0.077341056,0.533168435,0.199617853,0.454315321,24.21334291
LN12,Ler,Control,5,247.9707914,480.8704,0.098273597,0.580864617,0.268548054,0.659216871,16.33922487
LN11,Cvi,Control,5,175.1382956,197.3376,0.080845801,0.378517064,0.413120038,0.442508245,22.12739184
LN8,Can,Control,5,222.7417931,342.6816,0.086795504,0.515828211,0.294789173,0.567787419,18.45278649
LN9,Co,Control,5,283.8507563,560.9472,0.087488654,0.595823363,0.21077557,0.641114224,25.53413655
LN14,Rsch,Control,5,264.5076455,440.5632,0.079130083,0.445905505,0.211075752,0.321369832,22.69821901
LN10,Col0,Control,5,260.861758,408.576,0.075450458,0.485933504,0.225260463,0.425975474,22.6316416
LN13,Nd,Control,5,232.730018,246.8864,0.057279897,0.369254331,0.223967961,0.568546597,24.4914973
LN15,Te,Control,5,420.1287003,728.2304,0.051845846,0.388786005,0.17176375,0.508302917,38.53581284
LN16,Col0,Control,5,450.5525844,804.0192,0.049772025,0.456663032,0.355988644,0.498462412,34.50444168
LN17,C24,Control,5,264.8637088,418.5216,0.074969192,0.56201657,0.24853058,0.47048086,25.13264214
LN8,Can,Salt,5,165.2116348,201.728,0.092874137,0.471658586,0.282800441,0.755509125,15.10469543
LN15,Te,Salt,5,341.6232696,538.5216,0.057985326,0.426624483,0.213826407,0.451080654,30.34802244
LN12,Ler,Salt,5,157.2598773,228.0576,0.115882685,0.588563689,0.252496434,0.760710998,12.44755009
LN14,Rsch,Salt,5,174.9896664,256.9728,0.105456223,0.437519069,0.394321935,0.81608142,19.72753537
LN11,Cvi,Salt,5,127.1465732,121.856,0.094721259,0.439013143,0.514632156,0.839340376,14.86470588
LN13,Nd,Salt,5,142.823814,129.1648,0.079570628,0.337638438,0.373076923,0.843838287,18.43722129
LN10,Col0,Salt,5,192.0500531,259.6352,0.088459519,0.517884954,0.272906817,0.734836881,15.85495957
LN9,Co,Salt,5,245.4562747,359.0656,0.074891993,0.619140108,0.235585176,0.534586702,24.81819478
LN16,Col0,Salt,5,212.1468722,316.9408,0.088494188,0.444151465,0.313535218,0.769548618,20.5174266
LN17,C24,Salt,5,266.0339021,377.4336,0.067015684,0.554631807,0.208945003,0.377582947,26.32543155
LN13,Nd,Control,5,204.0974872,229.7728,0.069315948,0.425560666,0.318115861,0.869656725,18.54648766
LN14,Rsch,Control,5,312.9358354,521.8688,0.066966962,0.436356826,0.314527541,0.518673768,24.86787177
LN10,Col0,Control,5,239.4566789,376.128,0.082431199,0.438091688,0.328217786,0.714043557,20.88929726
LN12,Ler,Control,5,220.8057122,477.888,0.123172961,0.553956408,0.234688643,0.616291505,13.60739253
LN16,Col0,Control,5,249.1021622,368.0896,0.074543266,0.448487211,0.275622116,0.365539136,20.7334562
LN8,Can,Control,5,167.4971181,248.5248,0.111317878,0.586019558,0.204435808,0.40910668,11.28564071
LN15,Te,Control,5,417.106732,731.3792,0.052827258,0.407112118,0.266061312,0.540831478,24.992562
LN11,Cvi,Control,5,161.2579265,156.2624,0.075513085,0.369905766,0.267113816,0.48734961,21.94560944
LN17,C24,Control,5,322.6107212,683.1872,0.082488232,0.593737138,0.167360425,0.513093984,24.1017724
LN9,Co,Control,5,292.6554663,445.5936,0.065378587,0.520981742,0.161630809,0.499540785,28.55480869
LN17,C24,Salt,5,260.628823,373.0176,0.069007183,0.482028549,0.218481542,0.51807307,25.36984421
LN16,Col0,Salt,5,258.1719689,358.9504,0.067674668,0.464180488,0.399613433,0.74846035,32.59109225
LN11,Cvi,Salt,5,168.8253606,152.7424,0.067343255,0.388785717,0.398487951,0.883958408,24.45721948
LN15,Te,Salt,5,306.5424963,515.8912,0.068990073,0.424695209,0.254764733,0.526692749,25.93931123
LN14,Rsch,Salt,5,212.1268897,278.3488,0.077733419,0.353513021,0.240413647,0.729333237,20.7509427
LN9,Co,Salt,5,228.880598,308.5312,0.0740101,0.565370362,0.206977841,0.359460045,28.78534683
LN12,Ler,Salt,5,129.4253957,197.696,0.148309422,0.561656788,0.200127673,0.314992124,9.439948203
LN13,Nd,Salt,5,250.6539197,270.0288,0.054009599,0.319820503,0.279795006,0.727360224,29.9434964
LN10,Col0,Salt,5,239.8543239,354.2912,0.077388268,0.470155592,0.177478764,0.472873728,22.01698038
LN8,Can,Salt,5,174.077909,215.7184,0.089456053,0.529702037,0.204013841,0.472041224,18.98771732
LN9,Co,Control,5,197.6586647,306.3808,0.098546158,0.514365531,0.221675146,0.464503654,20.30823864
LN8,Can,Control,5,246.558243,443.2128,0.091618485,0.520277072,0.240792482,0.372595258,14.26725582
LN17,C24,Control,5,247.7217755,328.9984,0.067371355,0.493889551,0.221383481,0.490603057,25.45881804
LN15,Te,Control,5,416.2953611,744.3712,0.053975451,0.407181017,0.264068391,0.344590672,26.03088352
LN13,Nd,Control,5,288.2009672,333.6576,0.050480078,0.327100927,0.301032198,0.702678878,31.72202402
LN14,Rsch,Control,5,357.1624437,681.3312,0.067117623,0.473917573,0.318478078,0.596629423,29.96295253
LN12,Ler,Control,5,155.8406681,264.3712,0.136792537,0.548447914,0.303500742,0.675478966,9.547400019
LN10,Col0,Control,5,321.9707212,603.5456,0.073162273,0.456992217,0.283367606,0.713838708,26.94303529
LN11,Cvi,Control,5,152.4986998,160.64,0.086802309,0.340690067,0.227535087,0.742978753,22.05322709
LN16,Col0,Control,5,400.7734103,704.5248,0.055119891,0.470987395,0.362845349,0.513610207,27.75661779
LN9,Co,Salt,5,223.1782606,277.4656,0.070002771,0.480217102,0.168904628,0.434960108,22.24302256
LN11,Cvi,Salt,5,121.6128473,146.0608,0.12410367,0.4543319,0.274884938,0.651162052,10.86688283
LN14,Rsch,Salt,5,187.6249564,247.5264,0.088358876,0.399454669,0.206276975,0.609065399,18.41803703
LN13,Nd,Salt,5,202.4614239,195.4176,0.059908572,0.409006885,0.213444583,0.635982848,26.88268815
LN15,Te,Salt,5,266.922918,360.3712,0.063560633,0.462131906,0.279905491,0.743617616,24.64452653
LN12,Ler,Salt,5,140.6453782,256.4352,0.16290581,0.572907432,0.300437724,0.773316223,10.22262154
LN17,C24,Salt,5,260.5644997,401.7152,0.074352853,0.590490884,0.217280977,0.493839413,23.01816212
LN10,Col0,Salt,5,148.0508615,197.4528,0.113201266,0.468121264,0.20239376,0.664066615,12.14002334
LN8,Can,Salt,5,119.957944,132.1088,0.115367527,0.531024902,0.315121016,0.76296595,11.63162484
LN16,Col0,Salt,5,255.024113,322.7392,0.062358993,0.401855157,0.316455215,0.560074105,31.08400095
LN16,Col0,Control,6,378.6895087,585.8432,0.051336317,0.438383587,0.201163738,0.511052905,32.46931329
LN14,Rsch,Control,6,371.5236212,728.1408,0.066290664,0.436325983,0.259802624,0.395824785,24.33723588
LN12,Ler,Control,6,225.7449214,465.024,0.114669853,0.54179405,0.335078164,0.760552708,12.10905588
LN10,Col0,Control,6,409.9663453,940.4288,0.070313606,0.475953254,0.186301824,0.503246665,27.0585401
LN8,Can,Control,6,238.3347281,446.8992,0.098865504,0.623586776,0.281276274,0.75979773,22.37641061
LN17,C24,Control,6,321.4432871,599.3344,0.072890403,0.506134406,0.161320628,0.542186365,28.441407
LN15,Te,Control,6,442.1094561,882.4576,0.056734091,0.441565096,0.249631213,0.360533911,29.76905225
LN13,Nd,Control,6,255.334693,297.2416,0.057292767,0.379537468,0.196021349,0.547786574,30.6958057
LN11,Cvi,Control,6,150.3712657,164.6976,0.091530835,0.417001556,0.42120904,0.823535974,22.92002798
LN9,Co,Control,6,333.7946404,659.2128,0.074349282,0.596940017,0.214569825,0.617455405,32.58406633
LN8,Can,Salt,6,164.1806506,254.5792,0.118683088,0.577832655,0.247064996,0.347572799,13.17753532
LN15,Te,Salt,6,328.4899479,478.72,0.055750308,0.491600726,0.27266918,0.56698833,30.56342246
LN11,Cvi,Salt,6,115.5422674,87.8976,0.082738017,0.289746835,0.327407407,0.839453105,20.60754332
LN13,Nd,Salt,6,274.1919513,349.696,0.058450889,0.41307569,0.201633121,0.57018699,27.59853587
LN10,Col0,Salt,6,219.1441481,344.8064,0.090224696,0.485991088,0.333763607,0.728531191,21.33016557
LN14,Rsch,Salt,6,311.8566088,473.152,0.06113651,0.430421164,0.358678649,0.731373288,28.43906398
LN17,C24,Salt,6,324.9860288,635.6096,0.075625965,0.603563745,0.147188099,0.497728934,24.88253418
LN9,Co,Salt,6,265.8397897,404.5824,0.071941068,0.546227491,0.188309141,0.390106618,24.40148064
LN12,Ler,Salt,6,214.1245347,459.264,0.125874977,0.537045352,0.219946147,0.556573561,12.84280936
LN16,Col0,Salt,6,272.9990163,344.6784,0.05811681,0.403258656,0.298729504,0.757110171,28.36631016
LN15,Te,Control,6,447.9565211,866.4064,0.054257501,0.417365997,0.273269773,0.354790451,32.51391679
LN16,Col0,Control,6,359.8416704,599.4368,0.058174192,0.450341379,0.293479098,0.535778329,30.71059768
LN13,Nd,Control,6,274.5829355,380.352,0.063394048,0.368892144,0.20531401,0.491804583,26.03964328
LN11,Cvi,Control,6,176.7477156,208.192,0.083746426,0.375089362,0.185868518,0.590831119,21.48466031
LN9,Co,Control,6,269.8605805,566.0288,0.097671868,0.551893268,0.17210554,0.380446821,23.44587413
LN17,C24,Control,6,288.1688055,460.3776,0.069667482,0.585514749,0.253113913,0.570679549,27.95234521
LN14,Rsch,Control,6,239.682953,426.0608,0.093198119,0.375087332,0.255171859,0.444221825,15.9361293
LN12,Ler,Control,6,235.5162922,547.2128,0.123972169,0.605049747,0.289914691,0.71084551,11.8835115
LN10,Col0,Control,6,257.0284188,427.84,0.081382113,0.467626403,0.202353245,0.54124988,21.5407629
LN8,Can,Control,6,251.9660814,477.696,0.094553434,0.518016768,0.187405159,0.361827614,16.50723473
LN14,Rsch,Salt,6,252.6060814,333.1584,0.065610452,0.359676639,0.266641773,0.470167559,24.26955586
LN11,Cvi,Salt,6,162.3543764,118.528,0.056507074,0.238321966,0.407101775,0.888380152,32.18056156
LN16,Col0,Salt,6,261.7668547,323.1744,0.059267622,0.397668924,0.21744312,0.641313762,31.6400507
LN9,Co,Salt,6,244.1307914,369.1008,0.077823316,0.587806022,0.189412663,0.529197365,26.74719101
LN17,C24,Salt,6,278.8982255,453.5168,0.073267562,0.610279553,0.195300058,0.40059764,31.41407242
LN12,Ler,Salt,6,193.0167139,390.2848,0.131644181,0.610112854,0.280218256,0.443337792,11.40592306
LN15,Te,Salt,6,336.0373996,462.0288,0.051416639,0.387812111,0.231706369,0.584354887,28.24667553
LN13,Nd,Salt,6,163.8634098,114.5088,0.053590123,0.26336552,0.220540825,0.658902828,35.5915493
LN10,Col0,Salt,6,241.3217755,399.7824,0.086266169,0.48388746,0.201618032,0.605781623,21.54131848
LN8,Can,Salt,6,158.1877156,215.4624,0.108202139,0.536886422,0.213331438,0.360249274,13.01740629
LN14,Rsch,Control,6,232.1060989,363.5328,0.084796975,0.388357878,0.380538995,0.513790729,20.38266258
LN17,C24,Control,6,319.9597546,501.8112,0.061596992,0.522406556,0.218297378,0.463486681,28.84930109
LN9,Co,Control,6,277.1335155,500.8,0.081940023,0.554445484,0.17688594,0.165225393,20.22446006
LN8,Can,Control,6,303.2354488,728.2816,0.099528913,0.568384564,0.197764751,0.4727327,20.46396119
LN10,Col0,Control,6,410.5769428,918.4512,0.068466297,0.507023742,0.167551907,0.477521354,25.36767288
LN15,Te,Control,6,455.2188936,867.52,0.052607638,0.389921584,0.208906066,0.432911045,33.84849871
LN16,Col0,Control,6,483.2219869,987.8656,0.053163596,0.470930304,0.185129909,0.400003731,33.4425023
LN12,Ler,Control,6,197.6359231,520.2432,0.167372654,0.584831,0.206229308,0.619770466,10.36713906
LN11,Cvi,Control,6,175.8010373,225.2928,0.091603973,0.370484971,0.313881388,0.792154781,16.58133061
LN13,Nd,Control,6,321.3307212,480.768,0.058511458,0.354266096,0.20888447,0.507458232,29.79254526
LN10,Col0,Salt,6,275.7664505,407.2576,0.067297077,0.468820912,0.153120464,0.215286174,26.88600434
LN14,Rsch,Salt,6,333.7840779,612.0448,0.06903381,0.45749933,0.36121005,0.638609495,23.90563828
LN13,Nd,Salt,6,385.551477,512.192,0.043299005,0.359372053,0.184124297,0.534457827,47.70855929
LN11,Cvi,Salt,6,114.9571707,103.7952,0.098699511,0.350629135,0.455970149,0.872661362,14.56381798
LN8,Can,Salt,6,208.0766964,298.8288,0.086733211,0.538497024,0.221968439,0.213768449,17.42491219
LN16,Col0,Salt,6,299.2174171,426.304,0.059835033,0.387740846,0.208296176,0.466406452,25.99993995
LN17,C24,Salt,6,250.9123555,457.4592,0.091309956,0.519039735,0.202932688,0.504601879,19.67872632
LN15,Te,Salt,6,283.242918,399.2576,0.062538137,0.387743179,0.222375691,0.495606149,23.23698384
LN12,Ler,Salt,6,166.9214415,314.6752,0.141921479,0.575468165,0.224005067,0.534436259,9.515457208
LN9,Co,Salt,6,190.7606331,225.024,0.077707188,0.510630882,0.262201279,0.721914132,26.98168373
LN17,C24,Control,6,339.8036562,650.7264,0.070819392,0.519497241,0.120633839,0.453364836,24.18096699
LN13,Nd,Control,6,328.4378038,444.6592,0.051800132,0.357960576,0.265579765,0.509421621,38.14709692
LN11,Cvi,Control,6,192.0018106,198.4896,0.067660776,0.310917293,0.437697316,0.847505964,21.57490166
LN9,Co,Control,6,298.4770305,481.0112,0.067848964,0.501514727,0.120455283,0.462343079,27.36044067
LN12,Ler,Control,6,253.3009847,422.1952,0.082689316,0.5127392,0.303600413,0.696655053,24.37278681
LN16,Col0,Control,6,353.9358004,536.1792,0.053786197,0.425182704,0.209339239,0.533114757,28.38172313
LN14,Rsch,Control,6,361.6063804,703.296,0.067588972,0.409133556,0.261007858,0.451332118,24.11851852
LN8,Can,Control,6,205.0735681,388.5568,0.116103417,0.705379342,0.180534956,0.526026171,21.40598234
LN15,Te,Control,6,452.8435861,945.3568,0.057930753,0.477038147,0.290514895,0.435471493,31.87892656
